DATA,TMAX,TMIN,ETP
16/11/2007,31,15.2,3.80250701569445
17/11/2007,30.2,15.6,3.77260198765799
18/11/2007,29.6,17,3.84144882511629
19/11/2007,30,17.4,3.91027827312468
20/11/2007,29.6,15.4,3.71491591314099
21/11/2007,29.6,16.8,3.83308954111603
22/11/2007,28.4,15.4,3.62065674918913
23/11/2007,28,14.6,3.52365385155932
24/11/2007,29.6,15,3.69128358186198
25/11/2007,27.8,15.6,3.59401666127673
26/11/2007,24.8,16.6,3.43026570446772
27/11/2007,29,15.5,3.68904637422097
28/11/2007,30.1,15.9,3.81529911331908
29/11/2007,27.9,17.6,3.77562740704709
30/11/2007,25.8,15.8,3.45357339431582
1/11/2008,34.2,19.5,4.34764173894905
2/11/2008,31.6,18.6,4.06992805765516
3/11/2008,33,19.8,4.28647865699002
4/11/2008,33.6,19.8,4.34082500173681
5/11/2008,33.3,17.3,4.11838311973912
6/11/2008,32.1,15.1,3.84631412766856
7/11/2008,32.7,17.3,4.0792562294052
8/11/2008,31.2,17,3.93684531320416
9/11/2008,31.5,14.4,3.75307143416348
10/11/2008,28.6,16.2,3.66697454428015
11/11/2008,22.9,17.3,3.29378296234246
12/11/2008,28,14.1,3.45281875026081
13/11/2008,27.8,17.7,3.73516649888557
14/11/2008,28.8,18.1,3.85356623143296
15/11/2008,30.8,18.5,4.05427554022844
16/11/2008,31.8,15.2,3.86835129302249
17/11/2008,26.5,18.1,3.67375652073245
18/11/2008,25,18.2,3.56117144302626
19/11/2008,27,16.5,3.58854651647518
20/11/2008,28.9,15.1,3.6323622261823
21/11/2008,24.8,16.3,3.39525819266958
22/11/2008,21.7,17.5,3.24040512712817
23/11/2008,25.2,16.9,3.48229641198703
24/11/2008,26.3,16.6,3.55058443188069
25/11/2008,28,13.6,3.44495606242194
26/11/2008,27.4,13.5,3.38883737470362
27/11/2008,24.4,16.2,3.36573669198587
28/11/2008,24.9,16.6,3.44206333049439
29/11/2008,25.4,16.2,3.45200220072876
30/11/2008,27.8,16.1,3.6445161540977
1/11/2009,27.8,15,3.46018636937873
2/11/2009,27.4,15.8,3.49754419222717
3/11/2009,29.2,16,3.66455673717157
