DATA,TMAX,TMIN,ETP
25/12/2003,28,"14,8","3,5756276956"
27/12/2003,"21,4","16,4","3,1580420227"
28/12/2003,"24,8","14,8","3,3085183637"
29/12/2003,"24,6","16,7","3,4506050069"
30/12/2003,"27,6","17,6","3,7764602648"
31/12/2003,"29,2","18,6","3,9936499021"
1/1/2004,"27,8","19,4","3,9434276086"
2/1/2004,"28,8","19,1","4,0017612467"
3/1/2004,"28,8","19,2","4,0099089507"
4/1/2004,"26,9","17,8","3,7339804804"
5/1/2004,28,"16,8","3,742029475"
6/1/2004,"28,6","19,8","4,0423361238"
7/1/2004,"28,4","17,8","3,8581567862"
8/1/2004,"27,4","17,8","3,7741563055"
9/1/2004,"28,1","18,6","3,8988302864"
10/1/2004,"27,2","18,4","3,8063653624"
11/1/2004,"28,2","19,6","3,9892715062"
12/1/2004,"24,8","19,8","3,7214502258"
13/1/2004,"27,6","19,6","3,9375156266"
14/1/2004,"25,3","19,6","3,744730126"
15/1/2004,"28,4",17,"4,7359491931"
16/1/2004,"26,4","19,8","3,8510173107"
17/1/2004,"25,6","19,8","3,7831544604"
18/1/2004,"25,6","18,6","3,6819236833"
19/1/2004,"26,2","19,2","3,7805227571"
20/1/2004,"25,2","19,8","3,7457675982"
21/1/2004,"22,4","19,2","3,4613250995"
22/1/2004,"26,6",20,"3,8756430131"
23/1/2004,"25,4","19,8","3,7574457577"
24/1/2004,"22,2","19,2","3,4398404709"
25/1/2004,"22,4","19,2","3,4546320595"
26/1/2004,"25,8","19,4","3,751490313"
27/1/2004,"24,2","19,2","3,5999631162"
28/1/2004,"25,2","19,2","3,6806099775"
29/1/2004,"27,4","19,8","3,9101416593"
30/1/2004,"28,1",20,"3,9819331485"
31/1/2004,"27,4","19,6","3,8880285515"
1/2/2004,"25,8",19,"3,7031915557"
2/2/2004,"23,6","18,8","3,5019830895"
3/2/2004,"24,9","18,8","3,6063068004"
4/2/2004,"26,8","18,3","3,7185482121"
5/2/2004,"28,9","18,9","3,9375182785"
6/2/2004,"28,8","18,8","3,9172491871"
7/2/2004,"26,2","18,4","3,6666545471"
8/2/2004,"27,6","18,6","3,7941886121"
9/2/2004,"26,6","19,1","3,7490000732"
10/2/2004,"22,8","17,2","3,2776429832"
11/2/2004,"24,2","17,3","3,3965018527"
12/2/2004,30,"16,8","2,7465306171"
13/2/2004,"25,6","16,8","3,4613964936"
14/2/2004,"26,8","17,4","3,6035174186"
15/2/2004,"26,1","19,2","3,6880736807"
16/2/2004,"26,9","18,4","3,6827685363"
17/2/2004,"26,9","17,1","3,5717510892"
18/2/2004,"25,6","18,6","3,5824503098"
19/2/2004,26,"17,7","3,5362708143"
20/2/2004,"25,6","19,6","3,6516163665"
21/2/2004,"27,6","17,8","3,6615194124"
22/2/2004,"26,6","18,4","3,6228690049"
23/2/2004,"25,4","17,4","3,4394902568"
24/2/2004,"25,8",19,"3,5934683471"
25/2/2004,"27,5","17,5","3,6025404119"
26/2/2004,"29,5","16,8","3,6992414429"
27/2/2004,"29,1","18,7","3,8112680912"
28/2/2004,"28,2","15,4","3,469064488"
29/2/2004,"29,6",15,"3,5409451312"
1/3/2004,"28,8","14,8","3,453848459"
2/3/2004,"28,4","16,2","3,5249903782"
3/3/2004,"27,4","16,5","3,4615258646"
4/3/2004,"28,3","14,8","3,3902668827"
5/3/2004,"25,6","17,8","3,405441088"
6/3/2004,"25,6","17,4","3,3655225631"
7/3/2004,"27,2","16,2","3,3880320335"
8/3/2004,"27,8","17,6","3,5347657029"
9/3/2004,"27,7","14,5","3,2767060376"
10/3/2004,"27,4","15,8","3,3450473857"
11/3/2004,29,"16,4","3,5054287326"
12/3/2004,"29,2","18,8","3,695443724"
13/3/2004,"27,2","19,4","3,5770474882"
14/3/2004,27,"17,8","3,4284963274"
15/3/2004,27,"17,8","3,417937634"
16/3/2004,"27,7","18,8","3,5364963123"
17/3/2004,"22,4","17,4","3,0172501076"
18/3/2004,"26,8","15,4","3,1887663467"
19/3/2004,24,"16,8","3,0727458849"
20/3/2004,"24,8","18,6","3,2575185947"
22/12/2004,"25,8","17,3","3,5996788132"
23/12/2004,"23,8","18,7","3,5498791519"
24/12/2004,26,"15,1","3,4332035169"
25/12/2004,"26,4","15,1","3,4668400395"
26/12/2004,"29,1","15,3","3,7092960206"
27/12/2004,"28,8","16,8","3,8097014877"
28/12/2004,"27,2","15,6","3,575873383"
29/12/2004,"28,3","17,2","3,8015139906"
30/12/2004,"26,4","18,4","3,7430402624"
31/12/2004,"27,2",11,"3,1915779553"
1/1/2005,"26,4","17,6","3,6760765843"
2/1/2005,"26,6","18,4","3,7594834259"
3/1/2005,"26,2","17,6","3,6590419175"
4/1/2005,"28,6","17,8","3,8759886866"
5/1/2005,"26,3","17,2","3,6334437982"
6/1/2005,"26,6","18,5","3,7667222972"
7/1/2005,"24,6","19,4","3,6744350345"
8/1/2005,"29,6","17,6","3,9411543721"
9/1/2005,"27,4",15,"3,5398373478"
10/1/2005,"29,8","16,2","3,8397545323"
11/1/2005,"29,6","17,6","3,9391969685"
12/1/2005,"27,8","18,4","3,8549551666"
13/1/2005,28,"14,8","3,5704590852"
14/1/2005,27,"18,4","3,786430907"
15/1/2005,"27,4",20,"3,9521829534"
16/1/2005,"28,2","19,4","3,9677148049"
17/1/2005,28,"18,9","3,9081485505"
18/1/2005,"25,6","19,8","3,7818854123"
19/1/2005,"26,9","18,8","3,805504185"
20/1/2005,"28,2","17,6","3,8123590222"
21/1/2005,"27,6",17,"3,7109398904"
22/1/2005,30,"17,2","2,860989692"
23/1/2005,"26,2",16,"3,508057765"
24/1/2005,"29,6","14,8","3,6891042732"
25/1/2005,"29,2","17,6","3,8864610669"
26/1/2005,"32,2","17,4","4,1166796355"
27/1/2005,"27,8","17,6","3,765860034"
28/1/2005,29,17,"3,8132445713"
29/1/2005,"23,8","16,8","3,3633845629"
30/1/2005,28,"17,6","3,7749719662"
31/1/2005,"26,8","18,4","3,7391253304"
1/2/2005,"26,4","18,4","3,7031915557"
2/2/2005,"21,2","16,8","3,13856975"
3/2/2005,26,"16,6","3,5155301991"
4/2/2005,29,"18,8","3,9411663977"
5/2/2005,"29,4",14,"3,5750688972"
6/2/2005,"29,4",14,"3,5716095529"
7/2/2005,29,20,"4,0283872827"
8/2/2005,"27,8","18,6","3,810613671"
9/2/2005,"26,8","16,8","3,5767265469"
10/2/2005,"27,5","13,8","3,3841663801"
11/2/2005,"27,1","18,6","3,7402442088"
12/2/2005,"26,8","17,8","3,6456924263"
13/2/2005,29,"18,4","3,8695800424"
14/2/2005,"28,8","15,6","3,6198229273"
15/2/2005,"28,4","15,6","3,5822349217"
16/2/2005,"29,4","19,2","3,951049688"
17/2/2005,"28,8",14,"3,4743396958"
18/2/2005,"26,2","18,4","3,6148706746"
19/2/2005,"26,8","17,8","3,6091001904"
