DATA,TMAX,TMIN,ETP
12/10/2012,29.4,17.7,3.32112674874669
13/10/2012,28.6,18,3.29925431022765
14/10/2012,30.2,16.6,3.32676865774392
15/10/2012,27.7,17.8,3.24725189614742
16/10/2012,27.6,16.3,3.1454106140589
17/10/2012,26.2,16.6,3.07853948560889
18/10/2012,29.2,14.5,3.15536726199672
19/10/2012,30.8,14.8,3.3050630961892
20/10/2012,29.7,18,3.47022946928222
21/10/2012,23.4,17.8,3.00843048073806
22/10/2012,30.1,16.1,3.3858315057152
23/10/2012,29.6,18.4,3.53038841045028
24/10/2012,29.4,19.2,3.58717318555804
25/10/2012,32.5,19.4,3.84410177154362
26/10/2012,31.6,17.2,3.62689607104689
27/10/2012,32.2,15,3.5198253471953
28/10/2012,33.3,15.8,3.67367089026201
29/10/2012,34.3,14.9,3.69316820992284
30/10/2012,34.9,16,3.83303155586708
31/10/2012,34.2,16.9,3.86021382519227
1/10/2013,23.6,18.2,2.61583089805153
2/10/2013,28.6,17.9,2.92307232027051
3/10/2013,26.6,17.8,2.80368504927132
4/10/2013,29,17.8,2.96863624707535
5/10/2013,28.2,17.1,2.88654453116867
6/10/2013,28,16.5,2.84847154178289
7/10/2013,26.9,16.6,2.79714311123334
8/10/2013,26.2,17.4,2.81634652825838
9/10/2013,23.6,15.7,2.55015060224433
10/10/2013,25.9,14.3,2.62042315261718
11/10/2013,30,17,2.63233328180754
12/10/2013,27.3,14.1,2.72320862075886
13/10/2013,29.3,14.5,2.89411451382008
14/10/2013,30.2,13.8,2.92044869185387
15/10/2013,31.4,15.1,3.10026241215118
16/10/2013,31.4,17.6,3.28157637641716
17/10/2013,24.3,18.4,2.87241144819391
18/10/2013,25,15.6,2.74326421081015
19/10/2013,26.3,16.8,2.9250366452468
20/10/2013,28.1,16.9,3.06738110511913
21/10/2013,30.6,15.8,3.17659828870986
22/10/2013,30,16.8,3.21785419430808
23/10/2013,29.9,16.2,3.1833466878287
24/10/2013,30.5,15.4,3.18305217180128
25/10/2013,31,14.6,3.17562192188718
26/10/2013,31.1,16.1,3.30082830967808
27/10/2013,33,15.8,3.42689798119914
28/10/2013,31.2,18.7,3.51856103529639
29/10/2013,22.8,19.1,2.96649690125619
30/10/2013,27.5,15,3.0211040161136
31/10/2013,26.2,15,2.9403687499181
1/10/2014,32.9,18.5,2.94169144195916
2/10/2014,31.7,17.8,2.84269992103865
3/10/2014,29.2,17.8,2.70863102370197
4/10/2014,28.2,16.5,2.58534679062163
5/10/2014,28.2,15.5,2.53678632933097
6/10/2014,26.9,14.1,2.38895569433035
7/10/2014,28,16.3,2.59106973968516
8/10/2014,30,14.8,1.73798609694928
9/10/2014,30.4,16.8,2.78229121872001
10/10/2014,31.6,18.3,2.95319843634991
11/10/2014,32.3,18.3,3.00675680294184
12/10/2014,31.5,14.9,2.76849901411945
13/10/2014,33.1,16.8,2.98969684216793
14/10/2014,33.6,17.7,3.08648730782413
15/10/2014,35.3,15.3,3.05729384694757
16/10/2014,34.1,15.5,3.00971654167265
17/10/2014,33.3,15.2,2.95569311184281
18/10/2014,34.7,14.8,3.02978371768781
19/10/2014,34.3,13.8,2.9570195861209
